,algorithm,mse train,mse val,init zero,iterations,time,lr method,lr,b,model
50,gradient,2.1124607719230624,2.07317019659396,1.0,1.0,0.008126020431518555,Decay,1e-07,0.0005,stopwords_children_120
46,gradient,2.1124607739879933,2.0731701989127704,1.0,1.0,0.002234935760498047,LearningRate,1e-07,,stopwords_children_50
49,gradient,2.112460774060757,2.0731701989875444,1.0,1.0,0.0017080307006835938,Decay,1e-07,0.0001,stopwords_children_50
50,gradient,2.112460774351665,2.073170199286492,1.0,1.0,0.0015811920166015625,Decay,1e-07,0.0005,stopwords_children_50
48,gradient,2.1124607787872693,2.0731702036496897,1.0,1.0,0.006783962249755859,Decay,1e-07,0.01,stopwords_children_120
48,gradient,2.112460781193029,2.0731702063168957,1.0,1.0,0.0013539791107177734,Decay,1e-07,0.01,stopwords_children_50
46,gradient,2.112460781886657,2.0731702083937606,1.0,1.0,0.00029015541076660156,LearningRate,1e-07,,only_children
49,gradient,2.112460781958631,2.073170208467587,1.0,1.0,0.0003612041473388672,Decay,1e-07,0.0001,only_children
50,gradient,2.1124607822463823,2.0731702087627446,1.0,1.0,0.0003428459167480469,Decay,1e-07,0.0005,only_children
48,gradient,2.1124607890134888,2.0731702157040153,1.0,1.0,0.0003478527069091797,Decay,1e-07,0.01,only_children
46,gradient,2.1124608051475158,2.0731702355356014,True,1,0.0024759769439697266,Decay,1e-07,0.1,default_feeling
47,gradient,2.112460815491418,2.073170245399214,1.0,1.0,0.0004127025604248047,Decay,1e-07,0.1,default_notext
47,gradient,2.112460837934401,2.073170264447126,1.0,1.0,0.0059051513671875,Decay,1e-07,0.1,stopwords_children_120
47,gradient,2.112460840143325,2.0731702668961063,1.0,1.0,0.0015490055084228516,Decay,1e-07,0.1,stopwords_children_50
47,gradient,2.1124608473239297,2.0731702755151886,1.0,1.0,0.00031495094299316406,Decay,1e-07,0.1,only_children
50,gradient,2.11246100366403,2.073170438225863,True,1,0.0031061172485351562,Momentum,1e-07,0.7,default_feeling
51,gradient,2.1124610110599202,2.073170445278347,1.0,1.0,0.0003719329833984375,Momentum,1e-07,0.7,default_notext
51,gradient,2.112461027106655,2.0731704588976063,1.0,1.0,0.007360935211181641,Momentum,1e-07,0.7,stopwords_children_120
51,gradient,2.112461028686037,2.0731704606486265,1.0,1.0,0.00139617919921875,Momentum,1e-07,0.7,stopwords_children_50
51,gradient,2.1124610338201686,2.0731704668112707,1.0,1.0,0.00037789344787597656,Momentum,1e-07,0.7,only_children
51,gradient,2.1124610419742367,2.0731704773415305,True,1,0.002550840377807617,Momentum,1e-07,0.8,default_feeling
52,gradient,2.1124610488012125,2.073170483851515,1.0,1.0,0.00038886070251464844,Momentum,1e-07,0.8,default_notext
52,gradient,2.1124610636135834,2.073170496423139,1.0,1.0,0.00562596321105957,Momentum,1e-07,0.8,stopwords_children_120
52,gradient,2.112461065071474,2.0731704980394663,1.0,1.0,0.0032999515533447266,Momentum,1e-07,0.8,stopwords_children_50
52,gradient,2.112461069810673,2.0731705037280608,1.0,1.0,0.0003039836883544922,Momentum,1e-07,0.8,only_children
52,gradient,2.112461080284444,2.073170516457198,True,1,0.0034291744232177734,Momentum,1e-07,0.9,default_feeling
53,gradient,2.112461086542506,2.073170522424685,1.0,1.0,0.0006022453308105469,Momentum,1e-07,0.9,default_notext
53,gradient,2.1124611001205125,2.0731705339486735,1.0,1.0,0.008494138717651367,Momentum,1e-07,0.9,stopwords_children_120
53,gradient,2.1124611014569123,2.0731705354303065,1.0,1.0,0.0017521381378173828,Momentum,1e-07,0.9,stopwords_children_50
53,gradient,2.112461105801178,2.0731705406448517,1.0,1.0,0.00029587745666503906,Momentum,1e-07,0.9,only_children
53,gradient,2.1124611182115505,2.0731705551817106,True,1,0.0033872127532958984,Momentum,1e-07,0.999,default_feeling
54,gradient,2.1124611239063866,2.073170560612123,1.0,1.0,0.00047516822814941406,Momentum,1e-07,0.999,default_notext
54,gradient,2.1124611362623726,2.073170571098953,1.0,1.0,0.007208824157714844,Momentum,1e-07,0.999,stopwords_children_120
54,gradient,2.1124611374784967,2.073170572447239,1.0,1.0,0.001940011978149414,Momentum,1e-07,0.999,stopwords_children_50
54,gradient,2.1124611414317793,2.0731705771924758,1.0,1.0,0.0002970695495605469,Momentum,1e-07,0.999,only_children
73,gradient,2.135340378152435,2.0806404427002128,False,1,0.0025153160095214844,Decay,0.0005,0.1,default_feeling
98,gradient,2.092100330757928,2.095492527443434,False,1,0.0023508071899414062,Momentum,1e-06,0.999,default_feeling
67,gradient,2.0837123444184664,2.096512773469847,0.0,1000.0,0.6434199810028076,Decay,0.001,0.0001,stopwords_children_50
73,gradient,2.253693569542865,2.096998318486232,0.0,1000.0,0.6835789680480957,LearningRate,0.0005,,stopwords_children_50
84,gradient,2.1062696404753662,2.1165252374228514,0.0,776.0,0.5067317485809326,Decay,0.0001,0.01,stopwords_len_top50
76,gradient,2.102088759894338,2.1583622705428405,0.0,1000.0,0.6015899181365967,Decay,0.0005,0.0001,stopwords_children_50
83,gradient,2.179727714688867,2.1746219171804695,False,1000,0.8020260334014893,Decay,0.0001,0.01,default_feeling
80,gradient,2.2080560499450606,2.200783043999334,0.0,1000.0,0.6142308712005615,Momentum,0.0005,0.9,stopwords_children_50
65,gradient,2.3476072925149425,2.210344744989489,0.0,310.0,0.2495582103729248,Decay,0.001,0.1,stopwords_children_50
88,gradient,2.339288301135103,2.211545535213794,0.0,1000.0,1.148406982421875,Momentum,0.0001,0.8,stopwords_children_50
96,gradient,2.2643476190172254,2.230813543527687,0.0,1000.0,0.13318991661071777,Momentum,1e-06,0.7,only_cube
103,gradient,2.226532474635206,2.244861253911843,False,1,0.0023670196533203125,Decay,1e-07,0.0005,default_feeling
90,gradient,2.3018168012091187,2.2452029235102344,0.0,1000.0,1.0657129287719727,Momentum,0.0001,0.999,stopwords_children_50
93,gradient,2.2022994299729404,2.2939994901959655,0.0,91.0,0.06085395812988281,Decay,1e-06,0.01,stopwords_len_top50
77,gradient,2.3336009278056036,2.30662397342627,0.0,1000.0,0.6873459815979004,Decay,0.0005,0.0005,stopwords_children_50
74,gradient,2.3537005010120615,2.319272705829621,0.0,445.0,0.05492687225341797,Decay,0.0005,0.1,default_notext
91,gradient,2.4564502180548717,2.323683305133398,0.0,1000.0,0.20471906661987305,LearningRate,1e-06,,only_children_square
91,gradient,2.4564502180548717,2.323683305133398,0.0,1000.0,0.20471906661987305,LearningRate,1e-06,,only_children_square
71,gradient,2.398284645509844,2.3261986519684994,0.0,1000.0,2.943537712097168,Momentum,0.001,0.9,stopwords_children_120
64,gradient,2.100281360150259,2.3283896680847396,0.0,1000.0,0.9062540531158447,LearningRate,0.001,,default_top60
89,gradient,2.344097234824868,2.3413932968221864,0.0,1000.0,0.7375369071960449,Momentum,0.0001,0.9,stopwords_children_50
72,gradient,2.235618481048702,2.3443998606360092,0.0,1000.0,0.8999497890472412,Momentum,0.001,0.999,default_top60
86,gradient,2.182070534255031,2.3556896268985335,0.0,1000.0,1.0608248710632324,Decay,0.0001,0.0005,stopwords_children_50
92,gradient,2.5797780236933434,2.3651058550825645,0.0,1.0,0.002668142318725586,Decay,1e-06,0.1,stopwords_children_50
103,gradient,2.510014461578852,2.3776650908233323,0.0,478.0,0.07694196701049805,Decay,1e-07,0.0001,children_sentiment
81,gradient,2.3763499551538274,2.4014311159129913,0.0,1000.0,0.6636190414428711,Momentum,0.0005,0.999,stopwords_children_50
95,gradient,2.4093094146281433,2.407855377832387,False,1,0.0023360252380371094,Momentum,1e-06,0.7,default_feeling
91,gradient,2.3248971802575107,2.409557467710854,0.0,64.0,0.042379140853881836,LearningRate,1e-06,,stopwords_len_top50
68,gradient,2.387883851898855,2.4333168463336166,0.0,1000.0,0.7611749172210693,Decay,0.001,0.0005,stopwords_children_50
87,gradient,2.6122161181177943,2.4839025617783723,0.0,1000.0,0.9320299625396729,Momentum,0.0001,0.7,stopwords_children_50
100,gradient,2.444491375980239,2.4877770012652007,0.0,284.0,0.19025206565856934,LearningRate,1e-07,,stopwords_len_top50
70,gradient,2.613889141643192,2.4944471313386187,0.0,1000.0,2.6229097843170166,Momentum,0.001,0.8,stopwords_children_120
100,gradient,2.605307113414423,2.5079023492335155,0.0,1.0,0.0022389888763427734,LearningRate,1e-07,,stopwords_children_50
57,gradient,2.468278830944757,2.510205754460985,0.0,1000.0,0.7532422542572021,Decay,0.01,0.01,default_top60
106,gradient,2.5651343833794655,2.518226586708447,0.0,1.0,0.004001140594482422,Momentum,1e-07,0.8,stopwords_children_50
99,gradient,2.711535479817003,2.520495149416395,0.0,49.0,0.009725093841552734,Momentum,1e-06,0.999,children_sentiment
107,gradient,2.443350431656496,2.5261692878240423,0.0,22.0,0.0031287670135498047,Momentum,1e-07,0.9,only_cube
67,gradient,2.3254899809779803,2.5319372972817638,0.0,1000.0,0.8211503028869629,Decay,0.001,0.0001,default_top60
98,gradient,2.560030251425568,2.552317827812434,0.0,1.0,0.0013921260833740234,Momentum,1e-06,0.9,stopwords_children_50
69,gradient,2.685603022678845,2.621323908698949,0.0,1000.0,2.354904890060425,Momentum,0.001,0.7,stopwords_children_120
85,gradient,2.5828216134857414,2.6218217555929786,0.0,1000.0,1.0214121341705322,Decay,0.0001,0.0001,stopwords_children_50
107,gradient,2.8430444756634876,2.638337935769085,0.0,1.0,0.002373218536376953,Momentum,1e-07,0.9,stopwords_children_50
78,gradient,2.4761699284514607,2.6590497918733265,0.0,1000.0,0.9964148998260498,Momentum,0.0005,0.7,default_top60
97,gradient,2.747583055410467,2.676911547889551,0.0,1.0,0.0031380653381347656,Momentum,1e-06,0.8,stopwords_children_50
82,gradient,2.6429419080055383,2.6908500102585737,0.0,1000.0,0.5905730724334717,LearningRate,0.0001,,stopwords_children_50
67,gradient,2.9365052818929582,2.7124023229862955,0.0,1000.0,2.4590210914611816,Decay,0.001,0.0001,stopwords_children_120
72,gradient,2.6709715378588172,2.74005598811484,0.0,1000.0,2.7890548706054688,Momentum,0.001,0.999,stopwords_children_120
84,gradient,2.9193514413509845,2.7410514062442495,0.0,391.0,0.31686878204345703,Decay,0.0001,0.01,stopwords_children_50
92,gradient,2.8368975089920623,2.7676176763209277,0.0,432.0,0.28362488746643066,Decay,1e-06,0.1,stopwords_len_top50
95,gradient,2.9700569424730143,2.7740992964793647,0.0,64.0,0.011101007461547852,Decay,1e-06,0.0005,children_sentiment
56,gradient,2.7808266980959035,2.778928168021884,0.0,1000.0,0.825484037399292,Decay,0.01,0.1,stopwords_children_50
79,gradient,2.4329973306204824,2.792130018509417,0.0,1000.0,0.9115438461303711,Momentum,0.0005,0.8,default_top60
98,gradient,3.277066849141743,2.8011264219011074,0.0,1000.0,0.21408486366271973,Momentum,1e-06,0.9,only_children_square
98,gradient,3.277066849141743,2.8011264219011074,0.0,1000.0,0.21408486366271973,Momentum,1e-06,0.9,only_children_square
64,gradient,2.8264938088857097,2.8091575958901087,0.0,1000.0,2.6443839073181152,LearningRate,0.001,,stopwords_children_120
74,gradient,2.780071431541348,2.8282400922214737,0.0,1.0,0.0013980865478515625,Decay,0.0005,0.1,stopwords_children_50
68,gradient,3.1377854576594277,2.830195244922171,0.0,1000.0,2.3541150093078613,Decay,0.001,0.0005,stopwords_children_120
95,gradient,2.662966289349243,2.8509845060815495,0.0,1.0,0.002193927764892578,Decay,1e-06,0.0005,stopwords_children_50
105,gradient,2.9876983600421285,2.87267506319087,0.0,1.0,0.0026869773864746094,Momentum,1e-07,0.7,stopwords_children_50
68,gradient,2.6184807666364547,2.8795552112853775,False,1000,3.591062068939209,Momentum,0.001,0.7,default_tfidf
108,gradient,3.0942965539176055,2.8826505781623966,0.0,1.0,0.002524137496948242,Momentum,1e-07,0.999,stopwords_children_50
91,gradient,2.7345477380293874,2.8898874686013105,0.0,1.0,0.0016927719116210938,LearningRate,1e-06,,stopwords_children_50
99,gradient,2.8565786420250743,2.8932575239173124,0.0,1.0,0.001661062240600586,Momentum,1e-06,0.999,stopwords_children_50
69,gradient,2.61427680914623,2.9218354948246086,False,1000,3.5662899017333984,Momentum,0.001,0.8,default_tfidf
69,gradient,2.70673310915013,2.925257892082699,0.0,1000.0,3.7867980003356934,Momentum,0.001,0.7,square
63,gradient,2.5182570055071336,2.932030005569591,False,1000,3.506354808807373,LearningRate,0.001,,default_tfidf
96,gradient,2.769431027401782,2.979381146105279,0.0,1.0,0.0018420219421386719,Momentum,1e-06,0.7,stopwords_children_50
73,gradient,3.2312796474609793,3.009608569877318,0.0,1000.0,2.9326331615448,LearningRate,0.0005,,stopwords_children_120
57,gradient,2.9954052980773755,3.0173166980502932,0.0,1000.0,2.9241559505462646,Decay,0.01,0.01,stopwords_children_120
101,gradient,3.056458460700836,3.04700084701942,0.0,1.0,0.003301858901977539,Decay,1e-07,0.1,stopwords_children_50
68,gradient,2.5333975265543143,3.052470782518071,0.0,1000.0,0.7305090427398682,Decay,0.001,0.0005,default_top60
70,gradient,2.6194271517295338,3.05605784561143,False,1000,3.708138942718506,Momentum,0.001,0.9,default_tfidf
66,gradient,2.8703666058428503,3.087581886253069,False,1000,3.50270676612854,Decay,0.001,0.0001,default_tfidf
93,gradient,3.034626950029581,3.0928497874774608,0.0,1.0,0.0023767948150634766,Decay,1e-06,0.01,stopwords_children_50
70,gradient,2.8332374074626574,3.1089488060972745,0.0,1000.0,3.677098035812378,Momentum,0.001,0.8,default_top160
80,gradient,3.2246785273833267,3.121591275996547,0.0,1000.0,2.2709240913391113,Momentum,0.0005,0.9,stopwords_children_120
94,gradient,3.237699974137722,3.1370328569928487,0.0,1.0,0.0018818378448486328,Decay,1e-06,0.0001,stopwords_children_50
81,gradient,2.9702047655143655,3.140772858065763,0.0,1000.0,2.4791691303253174,Momentum,0.0005,0.999,stopwords_children_120
56,gradient,2.9171200642916686,3.147636887161602,False,1000,3.6793010234832764,Decay,0.01,0.01,default_tfidf
71,gradient,2.7323577268984813,3.167645715704664,0.0,1000.0,3.7958788871765137,Momentum,0.001,0.9,default_top160
66,gradient,3.2589084419183822,3.1940356810878914,0.0,1000.0,0.6745460033416748,Decay,0.001,0.01,stopwords_children_50
79,gradient,3.410925246774585,3.2003779954559546,0.0,1000.0,2.3013503551483154,Momentum,0.0005,0.8,stopwords_children_120
72,gradient,2.7845545686682356,3.2037424648504547,0.0,1000.0,3.7623000144958496,Momentum,0.001,0.999,square
76,gradient,3.2921304025381657,3.2245859715103924,0.0,1000.0,2.802111864089966,Decay,0.0005,0.0001,stopwords_children_120
77,gradient,3.1280083931020295,3.2332389012182556,0.0,1000.0,2.7392020225524902,Decay,0.0005,0.0005,stopwords_children_120
78,gradient,3.2957144532203624,3.2366779381857915,0.0,1000.0,2.6044750213623047,Momentum,0.0005,0.7,stopwords_children_120
64,gradient,3.0562170678852287,3.2665499933793525,0.0,1000.0,4.789730787277222,LearningRate,0.001,,default_noroot
71,gradient,2.905300650982988,3.32105360770043,0.0,1000.0,4.0411388874053955,Momentum,0.001,0.9,only_children_text
103,gradient,3.225731436548993,3.3327990852260627,0.0,1.0,0.0017652511596679688,Decay,1e-07,0.0001,stopwords_children_50
64,gradient,2.9217148067381955,3.3499665658174957,0.0,1000.0,4.376513957977295,LearningRate,0.001,,only_children_text
76,gradient,2.960398294223938,3.3599153595847557,0.0,1000.0,0.8399019241333008,Decay,0.0005,0.0001,default_top60
67,gradient,2.860680687572292,3.3936475718350865,0.0,1000.0,3.7940499782562256,Decay,0.001,0.0001,default_top160
102,gradient,3.470670414066226,3.400355430553628,0.0,1.0,0.001344919204711914,Decay,1e-07,0.01,stopwords_children_50
70,gradient,2.9912905346479692,3.4068025787548724,0.0,1000.0,3.7900428771972656,Momentum,0.001,0.8,only_children_text
77,gradient,2.9235057060196583,3.410596128917512,0.0,1000.0,0.8767480850219727,Decay,0.0005,0.0005,default_top60
69,gradient,2.782149078102824,3.422777445079496,0.0,1000.0,3.6136248111724854,Momentum,0.001,0.7,default_top160
71,gradient,2.9125144357434256,3.4290926642769395,0.0,1000.0,3.741770029067993,Momentum,0.001,0.9,square
81,gradient,2.8992920128060082,3.4293651648981833,0.0,1000.0,0.8688549995422363,Momentum,0.0005,0.999,default_top60
104,gradient,3.6286132931115587,3.432159317633907,0.0,1.0,0.006124973297119141,Decay,1e-07,0.0005,stopwords_children_120
70,gradient,2.774157771627873,3.4400835870511304,0.0,1000.0,3.8055579662323,Momentum,0.001,0.8,square
75,gradient,3.082551242019195,3.451473097589158,0.0,1000.0,0.5928659439086914,Decay,0.0005,0.01,stopwords_children_50
104,gradient,3.213275969047896,3.4624977911696386,0.0,1.0,0.002306699752807617,Decay,1e-07,0.0005,stopwords_children_50
73,gradient,2.8132784543030316,3.4797851148633607,0.0,1000.0,0.932110071182251,LearningRate,0.0005,,default_top60
67,gradient,3.0046803022536834,3.4950389808711106,0.0,1000.0,3.897404909133911,Decay,0.001,0.0001,only_children_text
99,gradient,3.651795330577476,3.505258778346251,0.0,1000.0,0.13425421714782715,Momentum,1e-06,0.999,only_cube
87,gradient,3.6683930696916325,3.5207560086105585,0.0,1000.0,2.8814539909362793,Momentum,0.0001,0.7,stopwords_children_120
67,gradient,3.4991812824888524,3.542256820475239,False,1000,3.3974781036376953,Decay,0.001,0.0005,default_tfidf
71,gradient,2.8031077668276776,3.548807450700682,False,1000,3.3883860111236572,Momentum,0.001,0.999,default_tfidf
69,gradient,2.783092434049127,3.564658396352774,0.0,1000.0,4.1324028968811035,Momentum,0.001,0.7,default_noroot
93,gradient,3.864913518046523,3.582648374391184,0.0,100.0,0.017364978790283203,Decay,1e-06,0.01,children_sentiment
72,gradient,3.086181643570802,3.5949902462791425,0.0,1000.0,4.55997109413147,Momentum,0.001,0.999,default_noroot
67,gradient,3.1671334168433836,3.6423115432429247,0.0,1000.0,4.832218170166016,Decay,0.001,0.0001,default_noroot
82,gradient,3.8214705316340405,3.643222187827402,0.0,1000.0,2.664844036102295,LearningRate,0.0001,,stopwords_children_120
88,gradient,3.814324692822432,3.6724241506335473,0.0,1000.0,2.9699878692626953,Momentum,0.0001,0.8,stopwords_children_120
100,gradient,3.78186735367246,3.677413906226784,0.0,502.0,0.08833622932434082,LearningRate,1e-07,,children_sentiment
72,gradient,3.215376926064139,3.696917524121007,0.0,1000.0,3.8298301696777344,Momentum,0.001,0.999,default_top160
72,gradient,3.126073751962727,3.6978304208909134,0.0,1000.0,4.005115985870361,Momentum,0.001,0.999,only_children_text
71,gradient,2.990597677567276,3.7190737146544857,0.0,1000.0,4.090159893035889,Momentum,0.001,0.9,default_noroot
80,gradient,3.0982628119093207,3.7243854275133836,0.0,1000.0,0.9238400459289551,Momentum,0.0005,0.9,default_top60
69,gradient,2.9460274767266026,3.7470084534814445,0.0,1000.0,4.168825149536133,Momentum,0.001,0.7,only_children_text
77,gradient,3.360032323868246,3.8309547190304065,False,1000,4.013081789016724,Momentum,0.0005,0.7,default_tfidf
91,gradient,3.447324482450095,3.842165674479376,0.0,1.0,0.0055081844329833984,LearningRate,1e-06,,stopwords_children_120
101,gradient,4.046294537656489,3.8466273550803307,0.0,1.0,0.005239009857177734,Decay,1e-07,0.1,stopwords_children_120
93,gradient,3.9055203297567624,3.8595535802669976,0.0,1.0,0.005231142044067383,Decay,1e-06,0.01,stopwords_children_120
72,gradient,3.474269431208024,3.9260042170696523,False,1000,3.739633083343506,LearningRate,0.0005,,default_tfidf
103,gradient,4.149513157516965,3.9276873122283122,0.0,28.0,0.0036537647247314453,Decay,1e-07,0.0001,only_cube
98,gradient,3.339017966305031,3.9287856648809445,0.0,36.0,0.01018977165222168,Momentum,1e-06,0.9,children_sentiment_top10
95,gradient,3.930005023362428,3.988096825020281,0.0,1.0,0.005221128463745117,Decay,1e-06,0.0005,stopwords_children_120
70,gradient,3.181615051192223,3.999457017050633,0.0,1000.0,4.066083908081055,Momentum,0.001,0.8,default_noroot
78,gradient,3.362118898559257,4.046160729141827,False,1000,3.8337130546569824,Momentum,0.0005,0.8,default_tfidf
74,gradient,4.098927977773666,4.108163809829942,0.0,1.0,0.005894899368286133,Decay,0.0005,0.1,stopwords_children_120
84,gradient,3.4917411625930734,4.14035556477277,0.0,1000.0,0.284473180770874,Decay,0.0001,0.01,children_sentiment_top10
56,gradient,4.074359177590115,4.140876672335063,0.0,1000.0,2.937638759613037,Decay,0.01,0.1,stopwords_children_120
64,gradient,3.231578372927809,4.18993583864501,0.0,1000.0,4.140868902206421,LearningRate,0.001,,default_top160
89,gradient,4.3135951967209945,4.226111627133484,0.0,1000.0,2.772123336791992,Momentum,0.0001,0.9,stopwords_children_120
81,gradient,3.805579132305583,4.238932192014223,0.0,1000.0,3.90946888923645,Momentum,0.0005,0.999,default_top160
80,gradient,3.932366832901337,4.257756140457157,0.0,1000.0,4.3155858516693115,Momentum,0.0005,0.9,default_top160
57,gradient,3.536730427378074,4.28576837560578,0.0,1000.0,3.5394539833068848,Decay,0.01,0.01,default_top160
73,gradient,3.6748573662658326,4.304283722765618,0.0,1000.0,4.098919868469238,LearningRate,0.0005,,only_children_text
102,gradient,4.568412285676142,4.3250338463500935,0.0,1.0,0.005338907241821289,Decay,1e-07,0.01,stopwords_children_120
57,gradient,3.7435114041628754,4.3378320941573945,0.0,1000.0,3.6995630264282227,Decay,0.01,0.01,only_children_text
75,gradient,3.7021496186233365,4.344359825656622,False,1000,4.0849831104278564,Decay,0.0005,0.0001,default_tfidf
83,gradient,4.280264452274102,4.385939224509475,0.0,41.0,0.023462295532226562,Decay,0.0001,0.1,stopwords_children_50
94,gradient,4.0616933104003445,4.405551139808614,0.0,1.0,0.005190134048461914,Decay,1e-06,0.0001,stopwords_children_120
68,gradient,3.8200889500460615,4.427825687808235,0.0,1000.0,3.573989152908325,Decay,0.001,0.0005,default_top160
108,gradient,4.531666617889965,4.448996881390541,0.0,1.0,0.005463123321533203,Momentum,1e-07,0.999,stopwords_children_120
68,gradient,3.474353235588604,4.456478159119348,0.0,1000.0,4.239342927932739,Decay,0.001,0.0005,default_noroot
80,gradient,3.901333111957449,4.465993150734621,0.0,1000.0,3.704271078109741,Momentum,0.0005,0.9,square
73,gradient,4.1524312780858565,4.469033931253784,0.0,1000.0,3.743821144104004,LearningRate,0.0005,,square
98,gradient,4.9180723167909814,4.521601871058532,0.0,57.0,0.010574102401733398,Momentum,1e-06,0.9,children_sentiment
84,gradient,4.929204193752623,4.55503950358817,0.0,1000.0,0.21842598915100098,Decay,0.0001,0.01,children_sentiment
79,gradient,3.656329161906356,4.588081557325124,False,1000,3.7430129051208496,Momentum,0.0005,0.9,default_tfidf
100,gradient,4.5781071574184145,4.608066231569653,0.0,1.0,0.005270957946777344,LearningRate,1e-07,,stopwords_children_120
80,gradient,3.587320002050998,4.629551867410886,0.0,1000.0,4.1771399974823,Momentum,0.0005,0.9,default_noroot
85,gradient,4.907203052541882,4.635325548839883,0.0,1000.0,3.0062601566314697,Decay,0.0001,0.0001,stopwords_children_120
86,gradient,4.65494135517062,4.639591066182619,0.0,1000.0,2.9799678325653076,Decay,0.0001,0.0005,stopwords_children_120
76,gradient,3.99186747645714,4.640420616144669,0.0,1000.0,3.7196271419525146,Decay,0.0005,0.0001,only_children_text
96,gradient,4.817924758237844,4.642033727305896,0.0,1.0,0.005600929260253906,Momentum,1e-06,0.7,stopwords_children_120
96,gradient,5.047292635502724,4.647422427425108,0.0,58.0,0.011323213577270508,Momentum,1e-06,0.7,children_sentiment
73,gradient,3.649860929357739,4.6484993828420285,0.0,1000.0,3.667184829711914,LearningRate,0.0005,,default_top160
106,gradient,4.361196630909649,4.650607437332826,0.0,1.0,0.007147073745727539,Momentum,1e-07,0.8,stopwords_children_120
92,gradient,4.8346498618102345,4.674111854776106,0.0,1.0,0.005371809005737305,Decay,1e-06,0.1,stopwords_children_120
78,gradient,4.024745253575252,4.677683854843845,0.0,1000.0,4.873763084411621,Momentum,0.0005,0.7,default_noroot
68,gradient,3.8220761423752045,4.708114187209332,0.0,1000.0,3.6553590297698975,Decay,0.001,0.0005,square
65,gradient,4.79246695246288,4.712569334997066,0.0,1000.0,2.5681419372558594,Decay,0.001,0.1,stopwords_children_120
90,gradient,4.11665300755694,4.784749667736805,0.0,1000.0,1.292067050933838,Momentum,0.0001,0.999,default_top60
78,gradient,4.172871133462315,4.809690162579694,0.0,1000.0,3.9138340950012207,Momentum,0.0005,0.7,only_children_text
83,gradient,4.901501293925791,4.852638567722884,0.0,46.0,0.12731719017028809,Decay,0.0001,0.1,stopwords_children_120
75,gradient,4.989540560508831,4.869852468088249,0.0,1000.0,2.5211617946624756,Decay,0.0005,0.01,stopwords_children_120
106,gradient,4.131352350605945,4.876611872626836,0.0,320.0,0.1165318489074707,Momentum,1e-07,0.8,children_sentiment_top10
57,gradient,4.166590343941525,4.877203338956877,0.0,1000.0,3.6945431232452393,Decay,0.01,0.01,default_noroot
98,gradient,5.090980868949965,4.881624554773593,0.0,1.0,0.0053179264068603516,Momentum,1e-06,0.9,stopwords_children_120
97,gradient,5.351637261322451,4.903983013207901,0.0,48.0,0.009378671646118164,Momentum,1e-06,0.8,children_sentiment
73,gradient,4.190401256544568,4.905371423425153,0.0,1000.0,4.590198040008545,LearningRate,0.0005,,default_noroot
104,gradient,5.1439590411140586,4.919789342831644,0.0,518.0,0.08707690238952637,Decay,1e-07,0.0005,children_sentiment
78,gradient,4.098688981007904,4.936793313592815,0.0,1000.0,4.16871976852417,Momentum,0.0005,0.7,default_top160
84,gradient,4.9430651092891384,4.978111076859333,0.0,1000.0,2.6868438720703125,Decay,0.0001,0.01,stopwords_children_120
79,gradient,3.8535066048598403,5.084661415315782,0.0,1000.0,3.729590892791748,Momentum,0.0005,0.8,square
81,gradient,4.0511854501889335,5.089025576969563,0.0,1000.0,4.015798091888428,Momentum,0.0005,0.999,default_noroot
103,gradient,5.05819414549199,5.132820197474829,0.0,1.0,0.0067920684814453125,Decay,1e-07,0.0001,stopwords_children_120
90,gradient,5.370932830611919,5.149324270324992,0.0,1000.0,2.521239995956421,Momentum,0.0001,0.999,stopwords_children_120
80,gradient,3.890168968200914,5.15587610402543,False,1000,3.6638190746307373,Momentum,0.0005,0.999,default_tfidf
94,gradient,5.596447329091765,5.1576170774768615,0.0,67.0,0.01229405403137207,Decay,1e-06,0.0001,children_sentiment
94,gradient,4.5192213950544735,5.164174114711924,0.0,60.0,0.01532888412475586,Decay,1e-06,0.0001,children_sentiment_top10
89,gradient,4.447352229087491,5.197669519834045,0.0,1000.0,1.5240898132324219,Momentum,0.0001,0.9,default_top60
78,gradient,3.9995871412160238,5.227138587285623,0.0,1000.0,3.7087202072143555,Momentum,0.0005,0.7,square
100,gradient,4.916053072216092,5.237875025044165,0.0,411.0,0.12571001052856445,LearningRate,1e-07,,children_sentiment_top10
76,gradient,4.241881485450016,5.23993826156635,False,1000,4.568530321121216,Decay,0.0005,0.0005,default_tfidf
88,gradient,4.397844107721638,5.261176832537138,0.0,1000.0,1.439729928970337,Momentum,0.0001,0.8,default_top60
81,gradient,4.310225504113809,5.263333650668875,0.0,1000.0,3.84865403175354,Momentum,0.0005,0.999,only_children_text
105,gradient,5.1114240723775515,5.280358409282795,0.0,1.0,0.007356882095336914,Momentum,1e-07,0.7,stopwords_children_120
102,gradient,5.054635891322849,5.3011095062249,0.0,788.0,0.5346276760101318,Decay,1e-07,0.01,stopwords_len_top50
76,gradient,4.03198280397708,5.340846269942389,0.0,1000.0,3.763422966003418,Decay,0.0005,0.0001,square
99,gradient,5.561522461256958,5.383254254157362,0.0,1.0,0.005241870880126953,Momentum,1e-06,0.999,stopwords_children_120
66,gradient,5.355329264854581,5.386522581619732,0.0,1000.0,2.305345058441162,Decay,0.001,0.01,stopwords_children_120
